sexe;preusuel;annais;nombre
1;AARON;1907;3
1;AARON;1911;3
1;AARON;1931;3
1;AARON;1935;3
1;AARON;1949;3
1;AARON;1960;3
1;AARON;1962;3
1;AARON;1963;4
1;AARON;1964;4
1;AARON;1965;5
1;AARON;1966;3
1;AARON;1970;4
1;AARON;1975;3
1;AARON;1976;6
1;AARON;1977;3
1;AARON;1979;4
1;AARON;1980;6
1;AARON;1981;10
1;AARON;1982;8
1;AARON;1983;8
1;AARON;1984;8
1;AARON;1985;11
1;AARON;1986;10
1;AARON;1987;15
1;AARON;1988;16
1;AARON;1989;14
1;AARON;1990;24
1;AARON;1991;19
1;AARON;1992;30
1;AARON;1993;18
1;AARON;1994;26
1;AARON;1995;43
1;AARON;1996;34
1;AARON;1997;72
1;AARON;1998;77
1;AARON;1999;93
1;AARON;2000;118
1;AARON;2001;135
1;AARON;2002;131
1;AARON;2003;136
1;AARON;2004;335
1;AARON;2005;439
1;AARON;2006;598
1;AARON;2007;910
1;AARON;2008;1380
1;AARON;2009;1355
1;AARON;2010;1606
1;AARON;2011;1763
1;AARON;2012;1726
1;AARON;2013;1907
1;AARON;2014;2053
1;AARON;2015;2156
1;AARON;2016;2369
1;AARON;2017;2382
1;AARON;2018;2249
1;ABDALLAH;1947;4
1;ABDALLAH;1948;6
1;ABDALLAH;1949;10
1;ABDALLAH;1950;7
1;ABDALLAH;1951;8
1;ABDALLAH;1952;12
1;ABDALLAH;1953;17
1;ABDALLAH;1954;20
1;ABDALLAH;1955;24
1;ABDALLAH;1956;20
1;ABDALLAH;1957;25
1;ABDALLAH;1958;26
1;ABDALLAH;1959;29
1;ABDALLAH;1960;35
1;ABDALLAH;1961;41
1;ABDALLAH;1962;50
1;ABDALLAH;1963;47
1;ABDALLAH;1964;56
1;ABDALLAH;1965;63
1;ABDALLAH;1966;66
1;ABDALLAH;1967;63
1;ABDALLAH;1968;56
1;ABDALLAH;1969;58
1;ABDALLAH;1970;68
1;ABDALLAH;1971;57
1;ABDALLAH;1972;52
1;ABDALLAH;1973;68
1;ABDALLAH;1974;51
1;ABDALLAH;1975;64
1;ABDALLAH;1976;52
1;ABDALLAH;1977;48
1;ABDALLAH;1978;34
1;ABDALLAH;1979;38
1;ABDALLAH;1980;49
1;ABDALLAH;1981;49
1;ABDALLAH;1982;67
1;ABDALLAH;1983;43
1;ABDALLAH;1984;55
1;ABDALLAH;1985;48
1;ABDALLAH;1986;45
1;ABDALLAH;1987;46
1;ABDALLAH;1988;43
1;ABDALLAH;1989;52
1;ABDALLAH;1990;35
1;ABDALLAH;1991;34
1;ABDALLAH;1992;34
1;ABDALLAH;1993;43
1;ABDALLAH;1994;35
1;ABDALLAH;1995;34
1;ABDALLAH;1996;34
1;ABDALLAH;1997;41
1;ABDALLAH;1998;48
1;ABDALLAH;1999;72
1;ABDALLAH;2000;68
1;ABDALLAH;2001;70
1;ABDALLAH;2002;93
1;ABDALLAH;2003;103
1;ABDALLAH;2004;107
1;ABDALLAH;2005;137
1;ABDALLAH;2006;134
1;ABDALLAH;2007;134
1;ABDALLAH;2008;168
1;ABDALLAH;2009;166
1;ABDALLAH;2010;184
1;ABDALLAH;2011;187
1;ABDALLAH;2012;203
1;ABDALLAH;2013;251
1;ABDALLAH;2014;265
1;ABDALLAH;2015;302
1;ABDALLAH;2016;258
1;ABDALLAH;2017;247
1;ABDALLAH;2018;237
1;ABDELKADER;1946;5
1;ABDELKADER;1947;3
1;ABDELKADER;1948;8
1;ABDELKADER;1949;9
1;ABDELKADER;1950;13
1;ABDELKADER;1951;13
1;ABDELKADER;1952;14
1;ABDELKADER;1953;30
1;ABDELKADER;1954;52
1;ABDELKADER;1955;52
1;ABDELKADER;1956;70
1;ABDELKADER;1957;72
1;ABDELKADER;1958;72
1;ABDELKADER;1959;84
1;ABDELKADER;1960;122
1;ABDELKADER;1961;130
1;ABDELKADER;1962;147
1;ABDELKADER;1963;189
1;ABDELKADER;1964;221
1;ABDELKADER;1965;227
1;ABDELKADER;1966;263
1;ABDELKADER;1967;291
1;ABDELKADER;1968;304
1;ABDELKADER;1969;276
1;ABDELKADER;1970;274
1;ABDELKADER;1971;343
1;ABDELKADER;1972;316
1;ABDELKADER;1973;300
1;ABDELKADER;1974;297
1;ABDELKADER;1975;301
1;ABDELKADER;1976;273
1;ABDELKADER;1977;233
1;ABDELKADER;1978;280
1;ABDELKADER;1979;250
1;ABDELKADER;1980;232
1;ABDELKADER;1981;260
1;ABDELKADER;1982;249
1;ABDELKADER;1983;262
1;ABDELKADER;1984;217
1;ABDELKADER;1985;212
1;ABDELKADER;1986;148
1;ABDELKADER;1987;169
1;ABDELKADER;1988;121
1;ABDELKADER;1989;109
1;ABDELKADER;1990;110
1;ABDELKADER;1991;98
1;ABDELKADER;1992;108
1;ABDELKADER;1993;105
1;ABDELKADER;1994;90
1;ABDELKADER;1995;95
1;ABDELKADER;1996;71
1;ABDELKADER;1997;85
1;ABDELKADER;1998;87
1;ABDELKADER;1999;75
1;ABDELKADER;2000;97
1;ABDELKADER;2001;98
1;ABDELKADER;2002;102
1;ABDELKADER;2003;106
1;ABDELKADER;2004;93
1;ABDELKADER;2005;88
1;ABDELKADER;2006;82
1;ABDELKADER;2007;100
1;ABDELKADER;2008;100
1;ABDELKADER;2009;87
1;ABDELKADER;2010;72
1;ABDELKADER;2011;75
1;ABDELKADER;2012;65
1;ABDELKADER;2013;56
1;ABDELKADER;2014;74
1;ABDELKADER;2015;62
1;ABDELKADER;2016;59
1;ABDELKADER;2017;51
1;ABDELKADER;2018;66
1;ABEL;1900;428
1;ABEL;1901;506
1;ABEL;1902;519
1;ABEL;1903;499
1;ABEL;1904;476
1;ABEL;1905;522
1;ABEL;1906;510
1;ABEL;1907;538
1;ABEL;1908;522
1;ABEL;1909;572
1;ABEL;1910;523
1;ABEL;1911;490
1;ABEL;1912;503
1;ABEL;1913;526
1;ABEL;1914;463
1;ABEL;1915;305
1;ABEL;1916;215
1;ABEL;1917;248
1;ABEL;1918;280
1;ABEL;1919;325
1;ABEL;1920;483
1;ABEL;1921;505
1;ABEL;1922;470
1;ABEL;1923;428
1;ABEL;1924;422
1;ABEL;1925;416
1;ABEL;1926;370
1;ABEL;1927;407
1;ABEL;1928;305
1;ABEL;1929;347
1;ABEL;1930;322
1;ABEL;1931;311
1;ABEL;1932;274
1;ABEL;1933;266
1;ABEL;1934;222
1;ABEL;1935;216
1;ABEL;1936;190
1;ABEL;1937;206
1;ABEL;1938;181
1;ABEL;1939;168
1;ABEL;1940;134
1;ABEL;1941;113
1;ABEL;1942;107
1;ABEL;1943;87
1;ABEL;1944;102
1;ABEL;1945;107
1;ABEL;1946;126
1;ABEL;1947;120
1;ABEL;1948;108
1;ABEL;1949;108
1;ABEL;1950;100
1;ABEL;1951;67
1;ABEL;1952;75
1;ABEL;1953;72
1;ABEL;1954;47
1;ABEL;1955;49
1;ABEL;1956;47
1;ABEL;1957;55
1;ABEL;1958;57
1;ABEL;1959;52
1;ABEL;1960;53
1;ABEL;1961;56
1;ABEL;1962;43
1;ABEL;1963;38
1;ABEL;1964;36
1;ABEL;1965;43
1;ABEL;1966;37
1;ABEL;1967;43
1;ABEL;1968;62
1;ABEL;1969;54
1;ABEL;1970;63
1;ABEL;1971;61
1;ABEL;1972;51
1;ABEL;1973;43
1;ABEL;1974;42
1;ABEL;1975;44
1;ABEL;1976;33
1;ABEL;1977;32
1;ABEL;1978;34
1;ABEL;1979;39
1;ABEL;1980;42
1;ABEL;1981;38
1;ABEL;1982;35
1;ABEL;1983;30
1;ABEL;1984;40
1;ABEL;1985;37
1;ABEL;1986;44
1;ABEL;1987;37
1;ABEL;1988;41
1;ABEL;1989;38
1;ABEL;1990;40
1;ABEL;1991;52
1;ABEL;1992;53
1;ABEL;1993;40
1;ABEL;1994;61
1;ABEL;1995;65
1;ABEL;1996;74
1;ABEL;1997;72
1;ABEL;1998;90
1;ABEL;1999;108
1;ABEL;2000;148
1;ABEL;2001;131
1;ABEL;2002;123
1;ABEL;2003;138
1;ABEL;2004;132
1;ABEL;2005;167
1;ABEL;2006;198
1;ABEL;2007;231
1;ABEL;2008;218
1;ABEL;2009;271
1;ABEL;2010;298
1;ABEL;2011;303
1;ABEL;2012;398
1;ABEL;2013;432
1;ABEL;2014;451
1;ABEL;2015;500
1;ABEL;2016;512
1;ABEL;2017;541
1;ABEL;2018;550
1;ACHILLE;1900;205
1;ACHILLE;1901;256
1;ACHILLE;1902;251
1;ACHILLE;1903;234
1;ACHILLE;1904;226
1;ACHILLE;1905;234
1;ACHILLE;1906;261
1;ACHILLE;1907;215
1;ACHILLE;1908;265
1;ACHILLE;1909;243
1;ACHILLE;1910;268
1;ACHILLE;1911;215
1;ACHILLE;1912;227
1;ACHILLE;1913;177
1;ACHILLE;1914;205
1;ACHILLE;1915;159
1;ACHILLE;1916;106
1;ACHILLE;1917;113
1;ACHILLE;1918;127
1;ACHILLE;1919;140
1;ACHILLE;1920;266
1;ACHILLE;1921;216
1;ACHILLE;1922;193
1;ACHILLE;1923;165
1;ACHILLE;1924;154
1;ACHILLE;1925;158
1;ACHILLE;1926;140
1;ACHILLE;1927;127
1;ACHILLE;1928;149
1;ACHILLE;1929;127
1;ACHILLE;1930;117
1;ACHILLE;1931;121
1;ACHILLE;1932;116
1;ACHILLE;1933;101
1;ACHILLE;1934;95
1;ACHILLE;1935;80
1;ACHILLE;1936;88
1;ACHILLE;1937;78
1;ACHILLE;1938;63
1;ACHILLE;1939;79
1;ACHILLE;1940;45
1;ACHILLE;1941;34
1;ACHILLE;1942;40
1;ACHILLE;1943;36
1;ACHILLE;1944;28
1;ACHILLE;1945;29
1;ACHILLE;1946;37
1;ACHILLE;1947;40
1;ACHILLE;1948;51
1;ACHILLE;1949;46
1;ACHILLE;1950;36
1;ACHILLE;1951;48
1;ACHILLE;1952;33
1;ACHILLE;1953;41
1;ACHILLE;1954;37
1;ACHILLE;1955;35
1;ACHILLE;1956;30
1;ACHILLE;1957;27
1;ACHILLE;1958;17
1;ACHILLE;1959;24
1;ACHILLE;1960;24
1;ACHILLE;1961;17
1;ACHILLE;1962;17
1;ACHILLE;1963;8
1;ACHILLE;1964;27
1;ACHILLE;1965;26
1;ACHILLE;1966;27
1;ACHILLE;1967;19
1;ACHILLE;1968;8
1;ACHILLE;1969;7
1;ACHILLE;1970;12
1;ACHILLE;1971;21
1;ACHILLE;1972;11
1;ACHILLE;1973;11
1;ACHILLE;1974;9
1;ACHILLE;1975;7
1;ACHILLE;1976;11
1;ACHILLE;1977;6
1;ACHILLE;1978;7
1;ACHILLE;1979;13
1;ACHILLE;1980;16
1;ACHILLE;1981;10
1;ACHILLE;1982;11
1;ACHILLE;1983;11
1;ACHILLE;1984;11
1;ACHILLE;1985;10
1;ACHILLE;1986;10
1;ACHILLE;1987;14
1;ACHILLE;1988;14
1;ACHILLE;1989;13
1;ACHILLE;1990;25
1;ACHILLE;1991;27
1;ACHILLE;1992;30
1;ACHILLE;1993;33
1;ACHILLE;1994;54
1;ACHILLE;1995;46
1;ACHILLE;1996;61
1;ACHILLE;1997;71
1;ACHILLE;1998;107
1;ACHILLE;1999;122
1;ACHILLE;2000;114
1;ACHILLE;2001;142
1;ACHILLE;2002;123
1;ACHILLE;2003;172
1;ACHILLE;2004;201
1;ACHILLE;2005;239
1;ACHILLE;2006;299
1;ACHILLE;2007;340
1;ACHILLE;2008;340
1;ACHILLE;2009;357
1;ACHILLE;2010;425
1;ACHILLE;2011;396
1;ACHILLE;2012;379
1;ACHILLE;2013;375
1;ACHILLE;2014;354
1;ACHILLE;2015;373
1;ACHILLE;2016;391
1;ACHILLE;2017;457
1;ACHILLE;2018;469
1;ADAM;1900;20
1;ADAM;1901;11
1;ADAM;1902;16
1;ADAM;1903;14
1;ADAM;1904;18
1;ADAM;1905;24
1;ADAM;1906;20
1;ADAM;1907;16
1;ADAM;1908;17
1;ADAM;1909;22
1;ADAM;1910;18
1;ADAM;1911;11
1;ADAM;1912;20
1;ADAM;1913;25
1;ADAM;1914;12
1;ADAM;1915;8
1;ADAM;1916;14
1;ADAM;1917;7
1;ADAM;1918;10
1;ADAM;1919;9
1;ADAM;1920;13
1;ADAM;1921;9
1;ADAM;1922;15
1;ADAM;1923;13
1;ADAM;1924;30
1;ADAM;1925;23
1;ADAM;1926;29
1;ADAM;1927;21
1;ADAM;1928;20
1;ADAM;1929;25
1;ADAM;1930;41
1;ADAM;1931;45
1;ADAM;1932;37
1;ADAM;1933;32
1;ADAM;1934;26
1;ADAM;1935;18
1;ADAM;1936;12
1;ADAM;1937;15
1;ADAM;1938;18
1;ADAM;1939;12
1;ADAM;1940;12
1;ADAM;1941;9
1;ADAM;1942;11
1;ADAM;1943;10
1;ADAM;1944;9
1;ADAM;1945;9
1;ADAM;1946;11
1;ADAM;1947;11
1;ADAM;1948;7
1;ADAM;1949;10
1;ADAM;1950;10
1;ADAM;1951;13
1;ADAM;1952;5
1;ADAM;1953;8
1;ADAM;1954;10
1;ADAM;1955;6
1;ADAM;1956;8
1;ADAM;1957;6
1;ADAM;1958;9
1;ADAM;1959;6
1;ADAM;1960;8
1;ADAM;1961;9
1;ADAM;1962;9
1;ADAM;1963;8
1;ADAM;1964;6
1;ADAM;1965;29
1;ADAM;1966;25
1;ADAM;1967;21
1;ADAM;1968;25
1;ADAM;1969;14
1;ADAM;1970;21
1;ADAM;1971;26
1;ADAM;1972;20
1;ADAM;1973;29
1;ADAM;1974;29
1;ADAM;1975;22
1;ADAM;1976;22
1;ADAM;1977;35
1;ADAM;1978;22
1;ADAM;1979;25
1;ADAM;1980;29
1;ADAM;1981;41
1;ADAM;1982;42
1;ADAM;1983;25
1;ADAM;1984;59
1;ADAM;1985;117
1;ADAM;1986;108
1;ADAM;1987;108
1;ADAM;1988;157
1;ADAM;1989;154
1;ADAM;1990;180
1;ADAM;1991;231
1;ADAM;1992;241
1;ADAM;1993;302
1;ADAM;1994;357
1;ADAM;1995;425
1;ADAM;1996;555
1;ADAM;1997;512
1;ADAM;1998;596
1;ADAM;1999;720
1;ADAM;2000;831
1;ADAM;2001;926
1;ADAM;2002;1109
1;ADAM;2003;1283
1;ADAM;2004;1593
1;ADAM;2005;1881
1;ADAM;2006;2339
1;ADAM;2007;2761
1;ADAM;2008;3131
1;ADAM;2009;3266
1;ADAM;2010;3419
1;ADAM;2011;3654
1;ADAM;2012;4149
1;ADAM;2013;4385
1;ADAM;2014;4551
1;ADAM;2015;4528
1;ADAM;2016;4654
1;ADAM;2017;4178
1;ADAM;2018;3897
1;ADEL;1962;4
1;ADEL;1963;6
1;ADEL;1964;7
1;ADEL;1965;4
1;ADEL;1966;7
1;ADEL;1967;18
1;ADEL;1968;16
1;ADEL;1969;22
1;ADEL;1970;23
1;ADEL;1971;40
1;ADEL;1972;51
1;ADEL;1973;58
1;ADEL;1974;60
1;ADEL;1975;59
1;ADEL;1976;74
1;ADEL;1977;88
1;ADEL;1978;95
1;ADEL;1979;103
1;ADEL;1980;111
1;ADEL;1981;109
1;ADEL;1982;114
1;ADEL;1983;101
1;ADEL;1984;83
1;ADEL;1985;94
1;ADEL;1986;84
1;ADEL;1987;86
1;ADEL;1988;108
1;ADEL;1989;110
1;ADEL;1990;103
1;ADEL;1991;103
1;ADEL;1992;117
1;ADEL;1993;117
1;ADEL;1994;130
1;ADEL;1995;168
1;ADEL;1996;165
1;ADEL;1997;271
1;ADEL;1998;365
1;ADEL;1999;295
1;ADEL;2000;282
1;ADEL;2001;274
1;ADEL;2002;229
1;ADEL;2003;245
1;ADEL;2004;234
1;ADEL;2005;237
1;ADEL;2006;264
1;ADEL;2007;246
1;ADEL;2008;243
1;ADEL;2009;228
1;ADEL;2010;222
1;ADEL;2011;212
1;ADEL;2012;263
1;ADEL;2013;278
1;ADEL;2014;248
1;ADEL;2015;293
1;ADEL;2016;236
1;ADEL;2017;209
1;ADEL;2018;197
1;ADELAIDE;1902;3
1;ADELAIDE;1908;3
1;ADELAIDE;1912;3
1;ADELAIDE;1913;3
1;ADELAIDE;1914;3
1;ADELAIDE;1915;4
1;ADELAIDE;1916;3
1;ADELAIDE;1917;3
1;ADELAIDE;1918;3
1;ADELAIDE;1920;3
1;ADELAIDE;1921;4
1;ADELAIDE;1922;6
1;ADELAIDE;1923;3
1;ADELAIDE;1924;7
1;ADELAIDE;1925;6
1;ADELAIDE;1926;6
1;ADELAIDE;1927;6
1;ADELAIDE;1928;5
1;ADELAIDE;1929;7
1;ADELAIDE;1930;6
1;ADELAIDE;1931;11
1;ADELAIDE;1932;3
1;ADELAIDE;1933;3
1;ADELAIDE;1934;7
1;ADELAIDE;1935;3
1;ADELAIDE;1936;5
1;ADELAIDE;1937;3
1;ADELAIDE;1938;3
1;ADELAIDE;1939;7
1;ADELAIDE;1940;5
1;ADELAIDE;1941;6
1;ADELAIDE;1942;5
1;ADELAIDE;1944;3
1;ADELAIDE;1945;7
1;ADELAIDE;1946;5
1;ADELAIDE;1947;3
1;ADELAIDE;1948;5
1;ADELAIDE;1949;8
1;ADELAIDE;1950;5
1;ADELAIDE;1951;4
1;ADELAIDE;1952;6
1;ADELAIDE;1953;5
1;ADELAIDE;1954;4
1;ADELAIDE;1955;6
1;ADELAIDE;1956;3
1;ADELAIDE;1957;4
1;ADELAIDE;1959;4
1;ADELAIDE;1961;4
1;ADELAIDE;1962;4
1;ADELAIDE;1963;4
1;ADELAIDE;1966;4
1;ADELAIDE;1969;3
1;ADELAIDE;1970;4
1;ADEM;1972;3
1;ADEM;1974;3
1;ADEM;1975;4
1;ADEM;1976;14
1;ADEM;1977;17
1;ADEM;1978;22
1;ADEM;1979;23
1;ADEM;1980;30
1;ADEM;1981;26
1;ADEM;1982;31
1;ADEM;1983;30
1;ADEM;1984;46
1;ADEM;1985;37
1;ADEM;1986;38
1;ADEM;1987;28
1;ADEM;1988;27
1;ADEM;1989;37
1;ADEM;1990;53
1;ADEM;1991;46
1;ADEM;1992;35
1;ADEM;1993;51
1;ADEM;1994;65
1;ADEM;1995;43
1;ADEM;1996;63
1;ADEM;1997;54
1;ADEM;1998;78
1;ADEM;1999;92
1;ADEM;2000;86
1;ADEM;2001;93
1;ADEM;2002;151
1;ADEM;2003;159
1;ADEM;2004;188
1;ADEM;2005;235
1;ADEM;2006;290
1;ADEM;2007;321
1;ADEM;2008;364
1;ADEM;2009;394
1;ADEM;2010;420
1;ADEM;2011;542
1;ADEM;2012;648
1;ADEM;2013;652
1;ADEM;2014;751
1;ADEM;2015;754
1;ADEM;2016;767
1;ADEM;2017;751
1;ADEM;2018;773
1;ADIL;1971;6
1;ADIL;1972;9
1;ADIL;1973;16
1;ADIL;1974;35
1;ADIL;1975;35
1;ADIL;1976;60
1;ADIL;1977;97
1;ADIL;1978;126
1;ADIL;1979;121
1;ADIL;1980;147
1;ADIL;1981;127
1;ADIL;1982;132
1;ADIL;1983;105
1;ADIL;1984;97
1;ADIL;1985;116
1;ADIL;1986;102
1;ADIL;1987;96
1;ADIL;1988;95
1;ADIL;1989;88
1;ADIL;1990;83
1;ADIL;1991;88
1;ADIL;1992;95
1;ADIL;1993;77
1;ADIL;1994;99
1;ADIL;1995;91
1;ADIL;1996;91
1;ADIL;1997;85
1;ADIL;1998;109
1;ADIL;1999;126
1;ADIL;2000;107
1;ADIL;2001;106
1;ADIL;2002;112
1;ADIL;2003;135
1;ADIL;2004;122
1;ADIL;2005;108
1;ADIL;2006;118
1;ADIL;2007;124
1;ADIL;2008;134
1;ADIL;2009;146
1;ADIL;2010;145
1;ADIL;2011;164
1;ADIL;2012;141
1;ADIL;2013;149
1;ADIL;2014;145
1;ADIL;2015;136
1;ADIL;2016;133
1;ADIL;2017;146
1;ADIL;2018;156
1;ADOLPHE;1900;495
1;ADOLPHE;1901;575
1;ADOLPHE;1902;560
1;ADOLPHE;1903;545
1;ADOLPHE;1904;540
1;ADOLPHE;1905;560
1;ADOLPHE;1906;554
1;ADOLPHE;1907;588
1;ADOLPHE;1908;593
1;ADOLPHE;1909;583
1;ADOLPHE;1910;584
1;ADOLPHE;1911;506
1;ADOLPHE;1912;511
1;ADOLPHE;1913;539
1;ADOLPHE;1914;496
1;ADOLPHE;1915;340
1;ADOLPHE;1916;259
1;ADOLPHE;1917;253
1;ADOLPHE;1918;287
1;ADOLPHE;1919;272
1;ADOLPHE;1920;446
1;ADOLPHE;1921;416
1;ADOLPHE;1922;391
1;ADOLPHE;1923;333
1;ADOLPHE;1924;317
1;ADOLPHE;1925;366
1;ADOLPHE;1926;309
1;ADOLPHE;1927;311
1;ADOLPHE;1928;312
1;ADOLPHE;1929;277
1;ADOLPHE;1930;281
1;ADOLPHE;1931;290
1;ADOLPHE;1932;240
1;ADOLPHE;1933;213
1;ADOLPHE;1934;174
1;ADOLPHE;1935;186
1;ADOLPHE;1936;161
1;ADOLPHE;1937;140
1;ADOLPHE;1938;112
1;ADOLPHE;1939;117
1;ADOLPHE;1940;103
1;ADOLPHE;1941;126
1;ADOLPHE;1942;80
1;ADOLPHE;1943;65
1;ADOLPHE;1944;53
1;ADOLPHE;1945;27
1;ADOLPHE;1946;52
1;ADOLPHE;1947;38
1;ADOLPHE;1948;35
1;ADOLPHE;1949;45
1;ADOLPHE;1950;48
1;ADOLPHE;1951;22
1;ADOLPHE;1952;35
1;ADOLPHE;1953;39
1;ADOLPHE;1954;33
1;ADOLPHE;1955;29
1;ADOLPHE;1956;31
1;ADOLPHE;1957;26
1;ADOLPHE;1958;24
1;ADOLPHE;1959;26
1;ADOLPHE;1960;31
1;ADOLPHE;1961;34
1;ADOLPHE;1962;27
1;ADOLPHE;1963;28
1;ADOLPHE;1964;20
1;ADOLPHE;1965;22
1;ADOLPHE;1966;23
1;ADOLPHE;1967;19
1;ADOLPHE;1968;15
1;ADOLPHE;1969;20
1;ADOLPHE;1970;15
1;ADOLPHE;1971;17
1;ADOLPHE;1972;17
1;ADOLPHE;1973;13
1;ADOLPHE;1974;15
1;ADOLPHE;1975;10
1;ADOLPHE;1976;6
1;ADOLPHE;1977;6
1;ADOLPHE;1978;10
1;ADOLPHE;1979;8
1;ADOLPHE;1980;5
1;ADOLPHE;1981;8
1;ADOLPHE;1982;3
1;ADOLPHE;1983;5
1;ADOLPHE;1984;6
1;ADOLPHE;1985;6
1;ADOLPHE;1986;5
1;ADOLPHE;1987;9
1;ADOLPHE;1988;9
1;ADOLPHE;1990;6
1;ADOLPHE;1991;4
1;ADOLPHE;1992;4
1;ADOLPHE;1994;5
1;ADOLPHE;1996;6
1;ADOLPHE;1997;3
1;ADOLPHE;2003;3
1;ADOLPHE;2007;3
1;ADRIAN;1957;4
1;ADRIAN;1959;4
1;ADRIAN;1961;5
1;ADRIAN;1962;4
1;ADRIAN;1963;5
1;ADRIAN;1964;8
1;ADRIAN;1965;4
1;ADRIAN;1967;3
1;ADRIAN;1968;4
1;ADRIAN;1969;3
1;ADRIAN;1970;6
1;ADRIAN;1971;3
1;ADRIAN;1972;5
1;ADRIAN;1973;4
1;ADRIAN;1975;8
1;ADRIAN;1976;8
1;ADRIAN;1977;10
1;ADRIAN;1978;11
1;ADRIAN;1979;23
1;ADRIAN;1980;29
1;ADRIAN;1981;26
1;ADRIAN;1982;32
1;ADRIAN;1983;45
1;ADRIAN;1984;59
1;ADRIAN;1985;74
1;ADRIAN;1986;117
1;ADRIAN;1987;114
1;ADRIAN;1988;132
1;ADRIAN;1989;120
1;ADRIAN;1990;134
1;ADRIAN;1991;146
1;ADRIAN;1992;134
1;ADRIAN;1993;122
1;ADRIAN;1994;155
1;ADRIAN;1995;162
1;ADRIAN;1996;142
1;ADRIAN;1997;185
1;ADRIAN;1998;159
1;ADRIAN;1999;133
1;ADRIAN;2000;165
1;ADRIAN;2001;127
1;ADRIAN;2002;129
1;ADRIAN;2003;126
1;ADRIAN;2004;139
1;ADRIAN;2005;135
1;ADRIAN;2006;136
1;ADRIAN;2007;101
1;ADRIAN;2008;132
1;ADRIAN;2009;115
1;ADRIAN;2010;129
1;ADRIAN;2011;159
1;ADRIAN;2012;131
1;ADRIAN;2013;163
1;ADRIAN;2014;144
1;ADRIAN;2015;151
1;ADRIAN;2016;168
1;ADRIAN;2017;167
1;ADRIAN;2018;155
1;ADRIEN;1900;848
1;ADRIEN;1901;926
1;ADRIEN;1902;972
1;ADRIEN;1903;987
1;ADRIEN;1904;1018
1;ADRIEN;1905;981
1;ADRIEN;1906;1034
1;ADRIEN;1907;1034
1;ADRIEN;1908;1058
1;ADRIEN;1909;1048
1;ADRIEN;1910;1088
1;ADRIEN;1911;952
1;ADRIEN;1912;1108
1;ADRIEN;1913;1013
1;ADRIEN;1914;979
1;ADRIEN;1915;682
1;ADRIEN;1916;513
1;ADRIEN;1917;554
1;ADRIEN;1918;598
1;ADRIEN;1919;609
1;ADRIEN;1920;995
1;ADRIEN;1921;982
1;ADRIEN;1922;867
1;ADRIEN;1923;837
1;ADRIEN;1924;754
1;ADRIEN;1925;787
1;ADRIEN;1926;671
1;ADRIEN;1927;675
1;ADRIEN;1928;641
1;ADRIEN;1929;584
1;ADRIEN;1930;523
1;ADRIEN;1931;480
1;ADRIEN;1932;456
1;ADRIEN;1933;425
1;ADRIEN;1934;421
1;ADRIEN;1935;341
1;ADRIEN;1936;369
1;ADRIEN;1937;343
1;ADRIEN;1938;309
1;ADRIEN;1939;267
1;ADRIEN;1940;264
1;ADRIEN;1941;189
1;ADRIEN;1942;203
1;ADRIEN;1943;175
1;ADRIEN;1944;159
1;ADRIEN;1945;167
1;ADRIEN;1946;194
1;ADRIEN;1947;184
1;ADRIEN;1948;214
1;ADRIEN;1949;198
1;ADRIEN;1950;180
1;ADRIEN;1951;171
1;ADRIEN;1952;176
1;ADRIEN;1953;168
1;ADRIEN;1954;153
1;ADRIEN;1955;146
1;ADRIEN;1956;110
1;ADRIEN;1957;97
1;ADRIEN;1958;119
1;ADRIEN;1959;96
1;ADRIEN;1960;127
1;ADRIEN;1961;74
1;ADRIEN;1962;102
1;ADRIEN;1963;93
1;ADRIEN;1964;59
1;ADRIEN;1965;64
1;ADRIEN;1966;77
1;ADRIEN;1967;60
1;ADRIEN;1968;77
1;ADRIEN;1969;90
1;ADRIEN;1970;72
1;ADRIEN;1971;101
1;ADRIEN;1972;117
1;ADRIEN;1973;105
1;ADRIEN;1974;104
1;ADRIEN;1975;148
1;ADRIEN;1976;250
1;ADRIEN;1977;342
1;ADRIEN;1978;485
1;ADRIEN;1979;672
1;ADRIEN;1980;1123
1;ADRIEN;1981;1706
1;ADRIEN;1982;1771
1;ADRIEN;1983;1774
1;ADRIEN;1984;2228
1;ADRIEN;1985;3033
1;ADRIEN;1986;3682
1;ADRIEN;1987;3913
1;ADRIEN;1988;4203
1;ADRIEN;1989;4176
1;ADRIEN;1990;4221
1;ADRIEN;1991;4356
1;ADRIEN;1992;3854
1;ADRIEN;1993;3479
1;ADRIEN;1994;3919
1;ADRIEN;1995;3915
1;ADRIEN;1996;3629
1;ADRIEN;1997;3910
1;ADRIEN;1998;3621
1;ADRIEN;1999;3644
1;ADRIEN;2000;3635
1;ADRIEN;2001;3399
1;ADRIEN;2002;2856
1;ADRIEN;2003;2407
1;ADRIEN;2004;2348
1;ADRIEN;2005;2164
1;ADRIEN;2006;2022
1;ADRIEN;2007;1765
1;ADRIEN;2008;1574
1;ADRIEN;2009;1502
1;ADRIEN;2010;1350
1;ADRIEN;2011;1342
1;ADRIEN;2012;1303
1;ADRIEN;2013;1061
1;ADRIEN;2014;1143
1;ADRIEN;2015;968
1;ADRIEN;2016;891
1;ADRIEN;2017;864
1;ADRIEN;2018;785
1;ADÈLE;1910;4
1;ADÈLE;1913;3
1;ADÈLE;1914;3
1;ADÈLE;1918;3
1;ADÈLE;1924;3
