sexe;preusuel;annais;nombre
2;MAELYSSE;1994;5
2;MAFALDA;1972;4
2;MAGALY;2006;4
2;MAGDELEINE;1932;70
2;MAGOU;2003;4
2;MAHA;1993;12
2;MAHELYS;2010;4
2;MAHÉLYA;2012;5
2;MAIANN;2005;12
2;MAILIE;2014;3
2;MAIMITI;2014;3
2;MAISSANE;2015;25
2;MAIWEEN;2006;5
2;MALAÏKA;2015;19
2;MALICKA;2011;4
2;MALLIA;2008;4
2;MALOU;2006;65
2;MALYKA;2011;3
2;MANAELLE;2008;3
2;MANDY;1994;140
2;MANNON;2017;3
2;MANON;1930;7
2;MAONA;2011;3
2;MARCELINE;1931;101
2;MARCELLINE;1910;234
2;MAREVA;1990;7
2;MARGARITA;1969;20
2;MARGOT;1948;19
2;MARGUERITTE;1901;25
2;MARIA-CARMEN;1959;5
2;MARIA-ISABEL;1969;17
2;MARIA-SOL;1963;5
2;MARIAME;2000;44
2;MARIANNA;1935;7
2;MARIATOU;1976;4
2;MARIE-ADELINE;1993;9
2;MARIE-ALEXANDRA;1978;7
2;MARIE-ALIX;2015;4
2;MARIE-ANGE;1947;265
2;MARIE-ANNA;1957;7
2;MARIE-ANNIE;1983;4
2;MARIE-AUDE;1999;5
2;MARIE-BERNARD;1953;11
2;MARIE-CAMILLE;1965;4
2;MARIE-CATHERINE;1964;103
2;MARIE-CHRISTELLE;1993;7
2;MARIE-CLARA;2009;3
2;MARIE-COLETTE;1958;12
2;MARIE-DANIELLE;1949;34
2;MARIE-EDITH;1968;18
2;MARIE-ELIZABETH;1969;3
2;MARIE-EUGÉNIE;1900;12
2;MARIE-FLORE;1950;9
2;MARIE-FRANÇOISE;1950;1324
2;MARIE-GENEVIÈVE;1989;4
2;MARIE-HENRIETTE;1939;4
2;MARIE-JACQUELINE;1963;5
2;MARIE-JOSEE;1964;291
2;MARIE-JOSETTE;1937;4
2;MARIE-JOËLLE;1974;22
2;MARIE-LAURE;1961;855
2;MARIE-LOUISE;2011;14
2;MARIE-LYDIE;1972;3
2;MARIE-MADELEINE;1940;122
2;MARIE-MARTHE;1962;6
2;MARIE-MYRIAM;1984;5
2;MARIE-NOËL;1951;15
2;MARIE-OPHÉLIE;1991;3
2;MARIE-PIA;1951;4
2;MARIE-RENÉE;1923;5
2;MARIE-SANDRA;1972;7
2;MARIE-STELLA;2001;4
2;MARIE-THÉRÈSE;1938;1367
2;MARIE-VÉRONIQUE;1990;3
2;MARIELLA;1979;6
2;MARIETOU;2013;14
2;MARIKA;1992;31
2;MARILYN;1954;50
2;MARINA;1913;10
2;MARINETTE;1914;54
2;MARISA;1994;9
2;MARITZA;1993;4
2;MARJOLAINE;1986;205
2;MARLEINE;1965;4
2;MARLYSE;1955;41
2;MAROUA;2001;33
2;MARTHE;1923;3008
2;MARTINE;1929;110
2;MARY-ANN;1955;3
2;MARYAM;2018;557
2;MARYEM;2007;14
2;MARYLINE;2018;8
2;MARYNA;2016;3
2;MARYVONNE;1912;5
2;MATHEA;1925;5
2;MATHILDE;1989;2950
2;MATISSE;2000;8
2;MAUDE;1953;5
2;MAURICE;1974;3
2;MAUVE;1976;3
2;MAXIME;2011;11
2;MAY-LI;2014;7
2;MAYBELLE;2015;11
2;MAYLIS;1954;7
2;MAYSAM;2011;9
2;MAYWEN;2004;3
2;MAË;2011;14
2;MAËLLE;2003;5
2;MAËVA;1992;125
2;MAÏLINE;2015;8
2;MAÏSSANE;2016;152
2;MEDEA;1901;5
2;MEGANNE;2010;6
2;MEI-LI;2002;7
2;MELAHAT;1988;3
2;MELIA;1995;13
2;MELISANDRE;2007;3
2;MELLIE;2005;7
2;MELOEE;2008;22
2;MELYNDA;2000;22
2;MENNA;2016;3
2;MERIAM;2001;31
2;MERRYL;1980;10
2;MERYEM;2000;65
2;META;1907;4
2;MEYSA;2012;4
2;MICAELA;2017;4
2;MICHELE;1947;6
2;MICHELLINE;1943;3
2;MICKAËLLA;1996;4
2;MIKAELLE;1968;10
2;MILDREDE;1957;3
2;MILINA;2012;4
2;MILÉNA;2018;76
2;MINDY;1990;13
2;MIRABELLE;1990;4
2;MIREILLE;1972;750
2;MIRENTXU;1988;5
2;MIRIEM;2010;3
2;MITIA;2015;3
2;MOHANA;2018;7
2;MONA;1936;13
2;MONICA;1970;31
2;MORGANA;2002;5
2;MORRIGANE;2009;3
2;MOUNYA;1982;8
2;MURIEL;2018;3
2;MYANNA;2014;4
2;MYLÈNE;1954;10
2;MYRIAMA;1984;3
2;MYRIEM;1972;8
2;MÉANE;2013;6
2;MÉLIANA;2011;13
2;MÉLISANDE;1997;7
2;N'DEYE;1990;15
2;NACERA;1961;26
2;NADEGE;1969;885
2;NADIA;2015;88
2;NADIÈGE;1971;3
2;NADY;1951;5
2;NAFISSA;2007;31
2;NAHILA;1992;3
2;NAIKA;1998;4
2;NAJIA;1977;26
2;NAJWA;1985;5
2;NANA;2017;17
2;NAOELLE;2001;3
2;NAOUEL;1990;26
2;NARIMEN;2007;8
2;NASIMA;1961;3
2;NASSIMA;1961;5
2;NATACHA;1973;1739
2;NATALINA;1972;13
2;NATHALIA;1998;15
2;NATHANAËLLE;2013;18
2;NAWAL;1984;113
2;NAYAH;2010;42
2;NAZAR;2004;17
2;NAÉLYA;2013;7
2;NAÏMA;1974;37
2;NEDRA;1979;4
2;NEILA;2004;54
2;NELIA;2000;7
2;NELLIE;1939;8
2;NELYA;2018;349
2;NESE;1988;5
2;NESSERINE;2005;7
2;NEVINE;2000;4
2;NIAKALE;1984;5
2;NICOLAS;1921;6
2;NICOLINE;1937;3
2;NIHED;2007;15
2;NILYA;2015;8
2;NINOG;2010;4
2;NISRINE;1987;14
2;NOA;2011;205
2;NOELE;1921;48
2;NOELINE;1982;5
2;NOELLIE;1976;5
2;NOELYSE;2009;8
2;NOHA;1985;5
2;NOLIA;2004;3
2;NORA;1944;8
2;NORHEN;2012;4
2;NOUR-EL-HOUDA;1999;5
2;NOURHÈNE;2018;3
2;NOÉE;2014;4
2;NOËLIE;1980;6
2;NOËLYA;2010;3
2;NURDAN;2005;3
2;NYNA;2008;20
2;OCEANE;2014;134
2;OCÉANE;1992;1314
2;ODETTE;1967;135
2;ODYLE;1952;5
2;OLEANE;2002;3
2;OLIVIA;1989;818
2;OLYMPIA;2012;8
2;OMERINE;1924;4
2;OPHELIA;1977;5
2;ORANCIE;1913;3
2;ORIANA;2007;55
2;ORLANN;2005;4
2;ORTHENSE;1927;3
2;OUAFAE;1990;5
2;OUDA;1982;5
2;OUNAYSSA;2018;14
2;PALMIRA;1909;3
2;PAMELA;2007;29
2;PAQUERETTE;1909;27
2;PASCALE;1916;11
2;PASQUALINE;1926;4
2;PATTY;1990;9
2;PAULETTE;1914;4116
2;PAULINE;2010;1658
2;PELAGIE;1931;30
2;PEPITA;1962;17
2;PEROLINE;1900;12
2;PETRA;1924;8
2;PHILIBERTE;1926;7
2;PHILOMENE;1902;507
2;PHYLLIS;1956;5
2;PIERRETTE;1910;309
2;PILAR;1972;24
2;POMME;1984;8
2;PRESCILLIA;1986;139
2;PRISCA;1933;9
2;PRISCILLIA;1984;304
2;PRUDENCE;1982;3
2;PURDEY;2002;4
2;QUITTERIE;2004;42
2;RABIYA;2001;9
2;RACHELLE;1907;76
2;RADHIA;2011;3
2;RAFAELLE;2014;11
2;RAHMA;1984;24
2;RAJAA;1986;30
2;RAMATOULAYE;2000;12
2;RANIM;2011;24
2;RAPHAELE;1951;16
2;RAPHAËLA;1951;3
2;RAWANE;2007;7
2;RAYMONDE;1977;21
2;REBECCA;1927;6
2;REHANA;2011;4
2;REINE-MAY;1980;4
2;RENELDE;1935;8
2;RENÉE;1935;4046
2;RHANIA;2003;8
2;RIHAB;2001;7
2;RIME;1994;7
2;RITA;1944;58
2;RIZLAINE;1982;4
2;ROBERTE;1924;217
2;ROGATIENNE;1903;3
2;ROKYA;2013;4
2;ROMAISA;2015;6
2;ROMIE;2013;28
2;ROSA-MARIA;1981;5
2;ROSALINDE;1921;3
2;ROSANNA;2000;15
2;ROSE;1980;83
2;ROSE-MARIE;1959;323
2;ROSELINE;1940;265
2;ROSEMARIE;1946;4
2;ROSETTA;1975;7
2;ROSINA;1964;11
2;ROSY;1937;3
2;ROXANA;1987;3
2;ROZEN;1959;5
2;RUFINE;1903;5
2;RUVEYDA;2004;9
2;RÉGINE;1902;101
2;SAADIA;1980;24
2;SABIHA;1965;3
2;SABRA;1998;3
2;SAFAE;1989;8
2;SAHNA;2009;7
2;SAINTE;1950;4
2;SALEA;1966;3
2;SALIMA;2002;55
2;SALOME;2010;304
2;SALVADORA;1975;3
2;SAMANTA;2003;19
2;SAMIHA;1982;14
2;SAMUELLA;1997;4
2;SANAE;2014;36
2;SANDRINA;1993;5
2;SANJA;1976;15
2;SANTINE;2008;3
2;SARAH;2016;2368
2;SARINA;2017;3
2;SATHINE;2006;4
2;SAVANNAH;2017;83
2;SAYA;2014;16
2;SCHEHERAZADE;1971;3
2;SEBASTIENNE;1941;6
2;SEKINA;1999;3
2;SELIMA;1977;8
2;SELSEBIL;2003;3
2;SEMRA;1999;4
2;SERAH;2017;3
2;SERGINE;1910;3
2;SERVANE;1984;56
2;SEVERIN;1940;3
2;SEVIM;2009;5
2;SHADE;2014;10
2;SHAILY;2015;5
2;SHALINI;1998;3
2;SHANELLE;2004;5
2;SHANNEN;2015;4
2;SHAONA;2010;3
2;SHAYA;2009;11
2;SHEILA;1971;20
2;SHELSY;2002;14
2;SHERINE;2000;40
2;SHEYNA;2016;15
2;SHIRYNE;2012;3
2;SIBYLLE;2016;125
2;SIEM;1981;3
2;SIHAME;2005;19
2;SILOE;2014;11
2;SILVIA;2013;10
2;SIMEONE;1956;4
2;SIMONNE;1954;78
2;SIOBHAN;2000;4
2;SISLEY;2000;3
2;SLOANE;2013;29
2;SOANE;2010;62
2;SOFIA;2001;405
2;SOIFIA;2000;3
2;SOKHONA;2003;3
2;SOLEANE;2002;3
2;SOLENN;1990;54
2;SOLVEIG;1983;15
2;SOMIA;2004;4
2;SONJA;1967;8
2;SOPHIE;1935;196
2;SORAÏA;2013;4
2;SOUAAD;1972;5
2;SOUKAÏNA;1996;16
2;SOUMEYA;2009;56
2;SOUNIA;1992;7
2;STACY;2006;217
2;STEFANIA;1934;10
2;STELLA;1905;23
2;STEPHANIA;1935;23
2;STESSY;2002;79
2;STÉPHANIE;2012;46
2;SUKRAN;2002;5
2;SUSANNE;1904;40
2;SUZANNA;1952;3
2;SUZELLE;1941;10
2;SUZON;1995;33
2;SWANN;2006;86
2;SYBIL;1976;5
2;SYHEM;2012;8
2;SYLVANA;1995;25
2;SYLVETTE;1922;72
2;SYLVIANE;1956;2361
2;SYLVINA;1967;4
2;SÉLIA;2012;6
2;SÉVERINE;1998;46
2;TAHIS;2013;6
2;TAISSIR;2005;3
2;TALITA;1998;4
2;TAMARA;2004;171
2;TANITA;1998;5
2;TASLIM;2012;13
2;TATIANA;1941;4
2;TAYRA;2014;20
2;TEHILA;2008;14
2;TERESA;1956;16
2;TESSA;1998;197
2;THAIS;2000;259
2;THANH;1994;9
2;THEANA;2010;8
2;THEODORINE;1920;7
2;THERESA;1971;26
2;THI;1967;15
2;THIYYA;2012;5
2;THYFAINE;2005;3
2;THÉRÈSE-MARIE;1951;16
2;TIFANIE;2005;21
2;TIFFANY;2005;284
2;TIMEA;1997;3
2;TIPHANY;1984;21
2;TOIMAYA;2012;3
2;TOUSSAINTE;1900;26
2;TRESSIA;2016;16
2;TRYCIA;1998;5
2;TURKAN;1982;4
2;TYFÈNE;2010;4
2;TYSSEM;2008;11
2;UMRAN;2007;3
2;URSULE;1916;23
2;VALENTINA;2017;280
2;VALERIANNE;1998;3
2;VALÉRIE;1983;1656
2;VANILLE;1997;74
2;VENANCE;1916;3
2;VERA;2001;10
2;VERONIKA;2005;6
2;VICTOIRE;1937;46
2;VICTORINE;1952;22
2;VINCENT;1935;6
2;VINCILIA;1923;4
2;VIOLETTA;1992;6
2;VIRGINIA;1982;72
2;VITALINE;1930;5
2;VIVIANNE;1914;6
2;VÉRONIQUE;1920;64
2;WAHIBA;1966;3
2;WANISSA;1996;6
2;WENDY;1955;8
2;WIDED;2009;18
2;WILLIANA;2008;10
2;WISSALE;2014;3
2;XAVIERA;1977;5
2;YAEL;1970;82
2;YAMINA;1975;211
2;YANIRA;2009;3
2;YARAH;2018;3
2;YASNA;2003;5
2;YELENA;2012;34
2;YLANE;2017;3
2;YNAIA;2013;3
2;YOKO;2009;3
2;YOLANDE;1975;90
2;YONCA;1989;6
2;YOUSSRA;1990;12
2;YSEE;2002;22
2;YUNA;1997;20
2;YVANNE;1968;9
2;YVONNETTE;1913;8
2;ZAHIA;1995;4
2;ZAINA;1956;4
2;ZAKLINA;1974;7
2;ZAYNAB;2012;57
2;ZEINEB;1999;12
2;ZELIE;2008;498
2;ZEPHIRINE;1925;5
2;ZILDA;1901;4
2;ZITA;2018;27
2;ZOUINA;1959;9
2;ZOÉ;2018;2017
2;ÉGLANTINE;1985;3
2;ÉLISE;1991;22
2;ÉLÉANORE;2018;74
2;ÉRIKA;1980;5
